Accession	Title	Type	Organism	Assays	Release Date	Processed Data	Raw Data	Present in Atlas	ArrayExpress URL
E-GEOD-56382	Seminoma and embryonal carcinoma footprints identified by analysis of integrated genome-wide epigenetic and expression profiles of germ cell cancer cell lines (methylation data)	methylation profiling by array	Homo sapiens	2	2014-06-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-56382/E-GEOD-56382.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-56382/
E-GEOD-53740	An Epigenetic Signature in Peripheral Blood Associated with Neurodegenerative Tauopathy and the Risk-Associated Haplotype on 17q21.31	methylation profiling by array	Homo sapiens	384	2014-06-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53740/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53740/
E-GEOD-48300	Human DNA methylation profiles for the HBV vaccine responses study	methylation profiling by array	Homo sapiens	25	2014-05-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-48300/E-GEOD-48300.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-48300/
E-GEOD-50774	DNA methylation alteration and gene expression sigature in brainstem, thalamic, and supratentorial gliomas	transcription profiling by array, methylation profiling by array	Homo sapiens	66	2014-05-27	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-50774/E-GEOD-50774.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-50774/E-GEOD-50774.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-50774/
E-GEOD-57928	Towards epigenetic understanding and therapy of insulin resistance by intranuclear insulin	transcription profiling by array, methylation profiling by array	Homo sapiens, Mus musculus	24	2014-05-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57928/E-GEOD-57928.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57928/E-GEOD-57928.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57928/
E-GEOD-57894	Towards epigenetic understanding and therapy of insulin resistance by intranuclear insulin [DNA methylation]	methylation profiling by array	Homo sapiens	6	2014-05-23	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57894/E-GEOD-57894.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57894/
E-GEOD-57767	Epigenome analysis of normal and preeclamptic placenta samples	methylation profiling by array	Homo sapiens	45	2014-05-20	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57767/E-GEOD-57767.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57767/
E-GEOD-57483	Methylation QTLs are associated with coordinated changes in transcription factor binding, histone modifications, and gene expression levels	methylation profiling by high throughput sequencing, methylation profiling by array	Homo sapiens	74	2014-05-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57483/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57483/
E-GEOD-57481	Methylation QTLs are associated with coordinated changes in transcription factor binding, histone modifications, and gene expression levels [Bisulfite-array]	methylation profiling by array	Homo sapiens	64	2014-05-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57481/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57481/
E-GEOD-49065	Aging-induced differential methylation in human PBMCs occurs with but often without change in expression of the associated gene	transcription profiling by array, methylation profiling by array	Homo sapiens	40	2014-05-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49065/E-GEOD-49065.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49065/E-GEOD-49065.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49065/
E-GEOD-49064	Aging-induced differential methylation in human PBMCs occurs with but often without change in expression of the associated gene (DNA Methylation)	methylation profiling by array	Homo sapiens	20	2014-05-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49064/E-GEOD-49064.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49064/
E-GEOD-57343	Immune regulation by low doses of the DNA methyltransferase inhibitor 5-azacitidine in common human epithelial cancers	transcription profiling by array, methylation profiling by array	Homo sapiens	575	2014-05-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57343/E-GEOD-57343.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57343/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57343/
E-GEOD-57342	Immune regulation by low doses of the DNA methyltransferase inhibitor 5-azacitidine in common human epithelial cancers [methylation]	methylation profiling by array	Homo sapiens	338	2014-05-08	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57342/
E-GEOD-56105	Brisbane Systems Genetics Study ? DNA methylation data	methylation profiling by array	Homo sapiens	614	2014-05-06	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-56105/
E-GEOD-50759	Epigenetic Analysis of ASD in AMA	methylation profiling by array	Homo sapiens	96	2014-05-05	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-50759/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-50759/
E-GEOD-56553	Short-term exposure to diesel exhaust is associated with dynamic changes in DNA methylation of circulating mononuclear cells in asthmatics	methylation profiling by array	Homo sapiens	96	2014-04-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-56553/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-56553/
E-GEOD-56420	Genome-wide Scan for Methylation Profiles in Keloids	methylation profiling by array	Homo sapiens	12	2014-04-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-56420/E-GEOD-56420.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-56420/
E-GEOD-54446	The effect of genotype and in utero environment on inter-individual variation in neonate DNA methylomes	genotyping by array, methylation profiling by array	Homo sapiens	474	2014-04-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54446/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54446/
E-GEOD-53816	The effect of genotype and in utero environment on inter-individual variation in neonate DNA methylomes	methylation profiling by array	Homo sapiens	237	2014-04-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53816/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53816/
E-GEOD-50797	Analysis of the DNA methylome and transcriptome in granulopoiesis reveal timed changes and dynamic enhancer methylation	methylation profiling by array	Homo sapiens	12	2014-03-27	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-50797/E-GEOD-50797.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-50797/
E-GEOD-54882	Correlated DNA methylation clusters in whole blood	methylation profiling by array	Homo sapiens	305	2014-03-25	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54882/
E-GEOD-45353	Epigenomic Alterations Define Lethal CIMP-positive Ependymomas of Infancy	methylation profiling by array	Homo sapiens	48	2014-03-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45353/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45353/
E-GEOD-55712	Genome wide methylation profliling of pediatric glioblastomas	methylation profiling by array	Homo sapiens	98	2014-03-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55712/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55712/
E-GEOD-55571	DNA methylation analysis during in vitro myogenic differentiation	methylation profiling by array	Homo sapiens	7	2014-03-05	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55571/E-GEOD-55571.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55571/
E-GEOD-52401	Epigenome analysis of normal lung tissue samples	methylation profiling by array	Homo sapiens	244	2014-03-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52401/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52401/
E-GEOD-54399	Stress, heritability, tissue type and human methylome variation	methylation profiling by array	Homo sapiens	72	2014-03-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54399/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54399/
E-GEOD-54880	Microarray-based DNA methylation profiling of medulloblastoma and normal cerebellum samples	methylation profiling by array	Homo sapiens	284	2014-02-28	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54880/
E-GEOD-53045	Epigenome analysis of smoking in peripheral blood mononuclear cells (PBMC) samples	methylation profiling by array	Homo sapiens	111	2014-02-27	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53045/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53045/
E-GEOD-50192	DNA methylome profiling of human tissues identifies global and tissue-specific methylation patterns	methylation profiling by array	Homo sapiens	70	2014-02-26	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-50192/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-50192/
E-GEOD-52731	DNA methylation profiles of liver and placenta technical replicates	methylation profiling by array	Homo sapiens	126	2014-02-19	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52731/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52731/
E-GEOD-51245	Array-based DNA methylation profiling in male infertility reveals allele-specific DNA methylation in PIWIL1 and PIWIL2	methylation profiling by array	Homo sapiens	40	2014-02-16	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51245/E-GEOD-51245.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51245/
E-GEOD-54776	Gene methylation profiles in visceral adipose tissue of obese men with and without the metabolic syndrome	methylation profiling by array	Homo sapiens	14	2014-02-07	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54776/E-GEOD-54776.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54776/
E-GEOD-50475	Reprogramming of the Human Intestinal Epigenome by Surgical Tissue Transposition	methylation profiling by array	Homo sapiens	45	2014-02-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-50475/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-50475/
E-GEOD-49177	Array-based assay detects genome-wide 5-methylcytosine and 5-hydroxymethlycytosine in non-human primates and mice	methylation profiling by array	Homo sapiens, Macaca mulatta, Mus musculus, Pan troglodytes	61	2014-02-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49177/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49177/
E-GEOD-54671	Quantitative reconstruction of leukocyte subsets using DNA methylation	methylation profiling by array	Homo sapiens	170	2014-02-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54671/E-GEOD-54671.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54671/
E-GEOD-54670	Illumina Infinium HumanMethylation450 data for human whole blood samples and for mixtures of purified white blood cells reconstructing human blood	methylation profiling by array	Homo sapiens	12	2014-02-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54670/E-GEOD-54670.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54670/
E-GEOD-54503	Exploring genome-wide DNA methylation profiles altered in hepatocellular carcinoma using Infinium HumanMethylation 450 BeadChips	methylation profiling by array	Homo sapiens	132	2014-01-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54503/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54503/
E-GEOD-42372	Methylation profiling classifies HIV-associated lymphoma	methylation profiling by array	Homo sapiens	31	2014-01-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-42372/E-GEOD-42372.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-42372/
E-GEOD-54415	Genome-Scale Profiling of DNA Methylation in Sporadic Pituitary Macroadenomas: Association with Tumor Invasion and Histopathological Subtype	methylation profiling by array	Homo sapiens	24	2014-01-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54415/E-GEOD-54415.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54415/
E-GEOD-54375	BayMeth: improved DNA methylation quantification for affinity capture sequencing data using a flexible Bayesian approach	methylation profiling by array	Homo sapiens	2	2014-01-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54375/E-GEOD-54375.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54375/E-GEOD-54375.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54375/
E-GEOD-54115	Aberrant DNA methylation reprogramming during iPS cell generation is dependent on the choice of reprogramming factors	methylation profiling by array	Homo sapiens	18	2014-01-16	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54115/E-GEOD-54115.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54115/
E-GEOD-49343	Overlapping DNA methylation profile between placentas with trisomy 16 and early-onset preeclampsia	methylation profiling by array	Homo sapiens	30	2014-01-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49343/E-GEOD-49343.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49343/
E-GEOD-46306	Genome-wide DNA methylation in cervical tissue	methylation profiling by array	Homo sapiens	44	2014-01-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-46306/E-GEOD-46306.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-46306/
E-GEOD-50586	Distinct DNA methylation patterns of cognitive impairment and Trisomy 21 in Down Syndrome	methylation profiling by array	Homo sapiens	20	2014-01-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-50586/E-GEOD-50586.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-50586/
E-GEOD-52578	Genome-wide parent-of-origin DNA methylation analysis	methylation profiling by high throughput sequencing, methylation profiling by array	Homo sapiens	31	2013-12-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52578/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52578/
E-GEOD-52576	Genome-wide parent-of-origin DNA methylation analysis [Methylation450 BeadChip]	methylation profiling by array	Homo sapiens	28	2013-12-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52576/E-GEOD-52576.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52576/
E-GEOD-43273	Genome-scale methylome and SNP profiling of hepatocellular adenomas and carcinomas	comparative genomic hybridization by array, methylation profiling by array	Homo sapiens	180	2013-12-18	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-43273/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-43273/
E-GEOD-43091	Genome-scale methylome profiling of hepatocellular adenomas	methylation profiling by array	Homo sapiens	54	2013-12-18	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-43091/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-43091/
E-GEOD-53261	The relationship between DNA methylation, genetic and expression inter-individual variation in untransformed human fibroblasts	transcription profiling by array, genotyping by array, comparative genomic hybridization by array, methylation profiling by array	Homo sapiens	300	2013-12-13	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53261/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53261/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53261/
E-GEOD-53162	DNA methylation in postmortem brain samples from autism cases and controls	methylation profiling by array	Homo sapiens	40	2013-12-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53162/E-GEOD-53162.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53162/
E-GEOD-53193	DNA Methylation Signature of Childhood Chronic Physical Aggression in T Cells of Both Men and Women	methylation profiling by array	Homo sapiens	50	2013-12-11	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53193/E-GEOD-53193.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53193/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53193/
